;ORIGEM;HERE;QUANTIDADE;PINV;CONF;CONFINV
66;Acolhimento de Embargos de Declaração;Ato ordinatório;1.0;0.9911482391762294;0.00032505950246652227;0.964602556101043
67;Acolhimento de Embargos de Declaração;Certidão emitida;199.0;0.17044494999107404;0.011295354002434237;0.28584428938658096
68;Acolhimento de Embargos de Declaração;Com Resolução do Mérito;1.0;0.9911482391762294;6.1325419687871e-05;0.9932239549101678
69;Acolhimento de Embargos de Declaração;Concluso para Despacho;1.0;0.9911482391762294;0.00643719830704745;0.4898344957029109
70;Acolhimento de Embargos de Declaração;Decisão;1.0;0.9911482391762294;4.9500858613839164e-05;0.9945269064101345
71;Acolhimento de Embargos de Declaração;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;3.0;0.9736790849697884;0.007313375097219339;0.44448951106861695
72;Acolhimento de Embargos de Declaração;Despacho/decisão disponibilizado no diário da justiça eletrônico;1.0;0.9911482391762294;0.0009337925436404555;0.9016499365053083
73;Acolhimento de Embargos de Declaração;Encaminhado edital/relação para publicação;47.0;0.658437938835404;0.006535620388928362;0.4845184844807156
74;Acolhimento de Embargos de Declaração;Informação;9.0;0.9230973917317731;0.001015984835811912;0.8934708819730709
75;Acolhimento de Embargos de Declaração;Juntada de documento;1.0;0.9911482391762294;0.007244978126300919;0.44787294273650863
76;Acolhimento de Embargos de Declaração;Petição;6.0;0.9480509605076043;0.006457021835906856;0.4887591094032667
77;Acolhimento de Embargos de Declaração;Prazo alterado feriado;1.0;0.9911482391762294;0.0014708826559540781;0.84952684344836
78;Acolhimento de Embargos de Declaração;Recebidos os Autos pela Unidade Judiciária;1.0;0.9911482391762294;0.0011636759221679567;0.8789599531556256
79;Acolhimento de Embargos de Declaração;Recurso interposto;1.0;0.9911482391762294;0.00011059442416300366;0.9878133391660384
80;Acolhimento de Embargos de Declaração;Remessa;9.0;0.9230973917317731;0.0018883360326951433;0.811104398193856
81;Acolhimento de Embargos de Declaração;Sentença enviada para disponibilização no diário da justiça eletrônico;1.0;0.9911482391762294;0.0001311135154385295;0.9855686798452608
82;Acolhimento em parte de Embargos de Declaração;Certidão emitida;120.0;0.34405957713995294;0.023294461778377826;0.07557416320824427
83;Acolhimento em parte de Embargos de Declaração;Encaminhado edital/relação para publicação;11.0;0.9068276451425763;0.0134611331104924;0.22482645494178669
84;Acolhimento em parte de Embargos de Declaração;Informação;1.0;0.9911482391762294;0.0020628457366060372;0.7955621755500911
85;Acolhimento em parte de Embargos de Declaração;Juntada de documento;2.0;0.9823748320221402;0.01491627435034834;0.19132973365885195
86;Acolhimento em parte de Embargos de Declaração;Ofício;1.0;0.9911482391762294;0.0008235113692180446;0.9127418988947036
87;Acolhimento em parte de Embargos de Declaração;Prazo alterado feriado;1.0;0.9911482391762294;0.0029997633780522496;0.7170700934254591
88;Acolhimento em parte de Embargos de Declaração;Recebimento;1.0;0.9911482391762294;0.007406577994445964;0.4399200988933694
89;Acolhimento em parte de Embargos de Declaração;Recurso interposto;2.0;0.9823748320221402;0.00019212075231902668;0.9789249546712312
90;Acolhimento em parte de Embargos de Declaração;Remessa;2.0;0.9823748320221402;0.003862990867924041;0.651624295810324
91;Acordo em execução ou em cumprimento de sentença;Certidão emitida;610.0;0.004411176080500318;0.004473506840242422;0.6089771096827099
92;Acordo em execução ou em cumprimento de sentença;Concluso para Despacho;2.0;0.9823748320221402;0.002568937705635842;0.7521523815289325
93;Acordo em execução ou em cumprimento de sentença;Concluso para Sentença;1.0;0.9911482391762294;0.0006918153693349958;0.9261666528305165
94;Acordo em execução ou em cumprimento de sentença;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;16.0;0.8673968090855959;0.0029152814180356218;0.7238180519980306
95;Acordo em execução ou em cumprimento de sentença;Documento;1.0;0.9911482391762294;0.001612109270385616;0.8363288048520685
96;Acordo em execução ou em cumprimento de sentença;Documento Analisado;5.0;0.9565178275406669;3.616735295136845e-05;0.9959981793897859
97;Acordo em execução ou em cumprimento de sentença;Documento Analisado Pela SEJUD;2.0;0.9823748320221402;3.4652730302389823e-05;0.9961654465891293
98;Acordo em execução ou em cumprimento de sentença;Encaminhado edital/relação para publicação;80.0;0.49100860224395215;0.0026064360906120705;0.7490318593916987
99;Acordo em execução ou em cumprimento de sentença;Expedição de Alvará;1.0;0.9911482391762294;0.00017936803976389328;0.9803100203146642
100;Acordo em execução ou em cumprimento de sentença;Homologação;2.0;0.9823748320221402;3.7314794352109835e-05;0.9958714805129976
101;Acordo em execução ou em cumprimento de sentença;Informação;1.0;0.9911482391762294;0.0004229927979693041;0.9541857519458908
102;Acordo em execução ou em cumprimento de sentença;Petição;3.0;0.9736790849697884;0.0025769697954410318;0.7514828787845599
103;Acordo em execução ou em cumprimento de sentença;Trânsito em julgado;2.0;0.9823748320221402;0.001107326849371466;0.8844683408545574
104;Acórdão Disponibilizado no Diário de Justiça Eletrônico;Certidão emitida;1.0;0.9911482391762294;0.05055338009492447;0.0036800896472586066
105;Acórdão Disponibilizado no Diário de Justiça Eletrônico;Conclusão;6.0;0.9480509605076043;0.008533341637278485;0.3882578240450214
106;Acórdão Disponibilizado no Diário de Justiça Eletrônico;Decurso de Prazo;2.0;0.9823748320221402;0.006646789097958008;0.47858334940040304
107;Acórdão Disponibilizado no Diário de Justiça Eletrônico;Juntada;1.0;0.9911482391762294;0.0036007982167277786;0.6708444418008128
108;Acórdão Disponibilizado no Diário de Justiça Eletrônico;Trânsito em julgado;55.0;0.61323051379415;0.012146595771734927;0.26010116088314245
109;Aguardando realização de audiência;Audiência de conciliação;3.0;0.9736790849697884;4.72286880545154e-05;0.9947774731936923
110;Aguardando realização de audiência;Baixa para a certidão;1.0;0.9911482391762294;3.3734777181796714e-05;0.9962668343203738
111;Aguardando realização de audiência;Concluso ao juiz;1.0;0.9911482391762294;0.21768377019869783;3.300214598921113e-11
112;Aguardando realização de expediente;Citação por mandado;1.0;0.9911482391762294;4.4979702909062286e-05;0.995025545339531
113;Aguardando realização de expediente;Concluso;1.0;0.9911482391762294;0.00011244925727265571;0.9876102221064802
114;Aguardando realização de expediente;Expedição de documento;1.0;0.9911482391762294;0.22008568633404177;2.5286579851888488e-11
115;Antecipação de Tutela;Audiência Designada;1.0;0.9911482391762294;0.0024809011700387493;0.7595297471605634
116;Antecipação de Tutela;Audiência de conciliação designada;5.0;0.9565178275406669;0.00238400880249404;0.7677328933857621
117;Antecipação de Tutela;Certidão emitida;89.0;0.45324876004925585;0.02470146624531169;0.06465858313398092
118;Antecipação de Tutela;Concluso para Despacho;1.0;0.9911482391762294;0.014044320395158526;0.2107497106040907
119;Antecipação de Tutela;Encaminhado edital/relação para publicação;7.0;0.9396590401564451;0.01426981074790001;0.20554629015408993
120;Antecipação de Tutela;Expedição de Mandado;22.0;0.8223363779948303;0.0034805158833730414;0.6798504846744493
121;Antecipação de Tutela;Expedição de documento;7.0;0.9396590401564451;0.004995790762200512;0.5747156658494115
122;Antecipação de Tutela;Juntada de documento;1.0;0.9911482391762294;0.015811718345555215;0.17324747082414466
123;Antecipação de tutela;Antecipação de tutela;7.0;0.9396590401564451;6.740305381719169e-05;0.9925549231176095
124;Antecipação de tutela;Ato Ordinatório - Intimação dos Advogados das Partes;2.0;0.9823748320221402;6.457203055608906e-05;0.9928665087855331
125;Antecipação de tutela;Ato ordinatório;1.0;0.9911482391762294;5.76084733400212e-05;0.9936333421435449
126;Antecipação de tutela;Audiência Designada;63.0;0.5711269671267262;0.0001248025254399503;0.9862585187130546
127;Antecipação de tutela;Audiência de conciliação designada;205.0;0.16159049855270835;0.00011986248485010677;0.9867988393439951
128;Antecipação de tutela;Audiência de instrução e julgamento designada;1.0;0.9911482391762294;4.1087837598217627e-05;0.9954549799673965
129;Antecipação de tutela;Autuação;1.0;0.9911482391762294;0.0001752479399246984;0.9807579209782952
130;Antecipação de tutela;Certidão emitida;2841.0;1.071030141543103e-11;0.0009315586541516818;0.9018732756002905
131;Antecipação de tutela;Concluso para Decisão Interlocutória;1.0;0.9911482391762294;5.125292111962638e-05;0.9943337383662993
132;Antecipação de tutela;Concluso para Despacho;10.0;0.914926354403117;0.0005584050881354066;0.9399674945506381
133;Antecipação de tutela;Concluso para Sentença;1.0;0.9911482391762294;0.000169946896368674;0.9813345044046439
134;Antecipação de tutela;Decisão requisita informações;1.0;0.9911482391762294;3.7354306921662824e-05;0.9958671178773232
135;Antecipação de tutela;Designação de audiência;1.0;0.9911482391762294;3.898832034753414e-05;0.9956867210047601
136;Antecipação de tutela;Despacho;1.0;0.9911482391762294;5.9337487546466426e-05;0.9934428862476652
137;Antecipação de tutela;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;7.0;0.9396590401564451;0.0006302541784834575;0.9325095899727404
138;Antecipação de tutela;Despacho/decisão enviado para disponibilização no diário da justiça eletrônico;13.0;0.8908446555699713;0.00012440352216153984;0.9863021490097693
139;Antecipação de tutela;Documento;3.0;0.9736790849697884;0.0003604139613413134;0.9608289805232135
140;Antecipação de tutela;Encaminhado edital/relação para publicação;86.0;0.46550117697487503;0.0005661856520644101;0.9391570040362989
141;Antecipação de tutela;Encerrar análise;1.0;0.9911482391762294;6.339402087697254e-05;0.9929961906990347
142;Antecipação de tutela;Entrada de petição de acompanhamento;5.0;0.9565178275406669;0.00011055240835386324;0.9878179406716773
143;Antecipação de tutela;Entrega em carga/vista;2.0;0.9823748320221402;3.470378514365063e-05;0.996159807895433
144;Antecipação de tutela;Escrivão/Diretor de Secretaria/Secretário Jurídico;4.0;0.965060310590528;3.458978420696194e-05;0.9961723986427597
145;Antecipação de tutela;Expedição de Alvará;1.0;0.9911482391762294;6.387852485789949e-05;0.9929428517324922
146;Antecipação de tutela;Expedição de Carta;5.0;0.9565178275406669;0.00013485360802467034;0.9851600872079939
147;Antecipação de tutela;Expedição de Carta Precatória;1.0;0.9911482391762294;3.5919795134996724e-05;0.996025516492009
148;Antecipação de tutela;Expedição de Certidão de Intimação Pessoal para a Defensoria;1.0;0.9911482391762294;3.4019779523518456e-05;0.9962353547665039
149;Antecipação de tutela;Expedição de Mandado;165.0;0.230606354544215;0.00016147282674148093;0.982256915365848
150;Antecipação de tutela;Expedição de Ofício;5.0;0.9565178275406669;6.787805772006125e-05;0.9925026532236356
151;Antecipação de tutela;Expedição de documento;22.0;0.8223363779948303;0.00021944230304768298;0.9759641587426077
152;Antecipação de tutela;Indeferimento da petição inicial;4.0;0.965060310590528;6.459103071220385e-05;0.9928644172805565
153;Antecipação de tutela;Informações;1.0;0.9911482391762294;9.291076340128749e-05;0.9897519212440495
154;Antecipação de tutela;Juntada de documento;20.0;0.837090233981378;0.0006245066312587358;0.9331039992286262
155;Antecipação de tutela;Juntada de petição de acompanhamento;1.0;0.9911482391762294;0.00010584986971545452;0.9883330908203164
156;Antecipação de tutela;Mandado;5.0;0.9565178275406669;0.00016133982564867745;0.9822713995766001
157;Antecipação de tutela;Mero expediente;1.0;0.9911482391762294;0.0004221739687924146;0.9542723797446471
158;Antecipação de tutela;Ordenação de entrega de autos;3.0;0.9736790849697884;3.420028100660889e-05;0.9962154182301901
159;Antecipação de tutela;Parecer do Ministério Público;1.0;0.9911482391762294;6.085750003564904e-05;0.9932754826466588
160;Antecipação de tutela;Petição;21.0;0.8296805114422607;0.0005599726010148763;0.9398041526724886
161;Antecipação de tutela;Prazo alterado feriado;5.0;0.9565178275406669;0.0001514692445470478;0.983346931250816
162;Antecipação de tutela;Recebidos os Autos pela Unidade Judiciária;3.0;0.9736790849697884;0.0001263130378510755;0.9860933643583776
163;Antecipação de tutela;Recebimento;5.0;0.9565178275406669;0.00032645118228613926;0.9644537346403422
164;Antecipação de tutela;Redistribuição de processo - saída;2.0;0.9823748320221402;5.978399121516382e-05;0.9933937085134631
165;Antecipação de tutela;Remessa;5.0;0.9565178275406669;0.00018575502625617325;0.9796160881611686
166;Antecipação de tutela;Remessa dos autos;17.0;0.8597188199922684;8.553870282875179e-05;0.9905612110530058
167;Apensado;Apensado;17.0;0.8597188199922684;6.413314782913002e-05;0.9929148214784236
168;Apensado;Ato Ordinatório - Intimação dos Advogados das Partes;2.0;0.9823748320221402;0.0012370654006116004;0.8718371889489538
169;Apensado;Audiência Designada;1.0;0.9911482391762294;0.0036103625821265737;0.6701334590359119
170;Apensado;Autos Entregues em Carga ao Advogado;1.0;0.9911482391762294;0.003077278960286753;0.7109339273680677
171;Apensado;Cancelamento da distribuição;2.0;0.9823748320221402;3.4476200856121916e-05;0.9961849434283976
172;Apensado;Certidão emitida;2.0;0.9823748320221402;0.0361188250065894;0.018233967803649283
173;Apensado;Concluso para Despacho;5.0;0.9565178275406669;0.020509261679183752;0.10291543898392197
174;Apensado;Concluso para Sentença;3.0;0.9736790849697884;0.005348259674744849;0.5526900966801238
175;Apensado;Conclusão;1.0;0.9911482391762294;0.00610673609357953;0.5081139261145914
176;Apensado;Decisão;4.0;0.965060310590528;8.303945152442268e-05;0.990835723944811
177;Apensado;Desapensado;3.0;0.9736790849697884;3.4476200856121916e-05;0.9961849434283976
178;Apensado;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;2.0;0.9823748320221402;0.023312955303644505;0.07541936738926655
179;Apensado;Encaminhado edital/relação para publicação;2.0;0.9823748320221402;0.020842160908955767;0.09918624681815626
180;Apensado;Encerrar análise;1.0;0.9911482391762294;0.0011910971328034379;0.8762918227948472
181;Apensado;Expedição de Mandado;1.0;0.9911482391762294;0.0050791228809647995;0.5694303357650676
182;Apensado;Homologação de Transação;2.0;0.9823748320221402;0.0013375283084826653;0.8621803260011951
183;Apensado;Improcedência;8.0;0.9313414030770863;0.002202399024583014;0.7833478323014481
184;Apensado;Informações;2.0;0.9823748320221402;0.0023425280990304774;0.7712717797655195
185;Apensado;Mero expediente;2.0;0.9823748320221402;0.015191029663249074;0.18558933621943244
186;Apensado;Petição;3.0;0.9736790849697884;0.020575248386198695;0.10216526731806025
187;Apensado;Prazo alterado feriado;3.0;0.9736790849697884;0.00462870799881224;0.5985880521338507
188;Apensado;Procedência;2.0;0.9823748320221402;0.002960875443417696;0.7201683999313777
189;Apensado;Recebidos os Autos pela Unidade Judiciária;1.0;0.9911482391762294;0.0036470630540056713;0.6674122555625757
190;Apensado;Recebimento;4.0;0.965060310590528;0.011456478615673029;0.28078336973450974
191;Apensado;Redistribuição de processo - saída;2.0;0.9823748320221402;0.0010502266346816493;0.8900853712384641
192;Apensado;Remessa;2.0;0.9823748320221402;0.00596697773096923;0.5160484204232876
193;Apensado;Trânsito em julgado;1.0;0.9911482391762294;0.008705426072089364;0.3809205152788793
194;Apensamento;Petição;1.0;0.9911482391762294;0.9347063387646325;9.861824549483179e-46
195;Apensamento;Trânsito em julgado;1.0;0.9911482391762294;0.3945956886954762;1.0005667762468527e-19
196;Arquivado provisoriamente;Arquivado provisoriamente;2.0;0.9823748320221402;6.133595851235767e-05;0.993222794396038
197;Arquivado provisoriamente;Juntada de documento;3.0;0.9736790849697884;0.19079776614439098;6.502814047568233e-10
198;Arquivado provisoriamente;Mero expediente;3.0;0.9736790849697884;0.12542283476399457;9.139018601910756e-07
199;Arquivado provisoriamente;Processo apto a ser redistribuído;3.0;0.9736790849697884;0.00876490847141591;0.3784166963365148
200;Arquivamento;Baixa Definitiva;1.0;0.9911482391762294;0.2697095435684647;1.0315848359477098e-13
201;Arquivista;Arquivista;16.0;0.8673968090855959;6.193100885613426e-05;0.9931572708501626
202;Arquivista;Homologação de Transação;1.0;0.9911482391762294;0.001805062331294645;0.8186275930067334
203;Arquivista;Trânsito em julgado;1.0;0.9911482391762294;0.011811703550862225;0.26994005174499497
204;Assistência Judiciária Gratuita;Audiência Designada;1.0;0.9911482391762294;0.03619741591606787;0.01807577958783646
205;Assistência Judiciária Gratuita;Certidão emitida;5.0;0.9565178275406669;0.3648828466154648;2.697225637371369e-18
206;Assistência Judiciária Gratuita;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;1.0;0.9911482391762294;0.2354162684088805;4.620869169597325e-12
207;Assistência Judiciária Gratuita;Documento Analisado Pela SEJUD;1.0;0.9911482391762294;0.00011244925727265571;0.9876102221064802
208;Assistência Judiciária Gratuita;Prazo alterado feriado;1.0;0.9911482391762294;0.046501516190818895;0.005767071724172877
209;Assistência judiciária gratuita;Audiência Designada;5.0;0.9565178275406669;0.03618242268176485;0.018105851753516176
210;Assistência judiciária gratuita;Certidão emitida;2.0;0.9823748320221402;0.364894091541192;2.6938650552992216e-18
211;Assistência judiciária gratuita;Decisão Proferida;1.0;0.9911482391762294;0.007597821483055771;0.4306906505008801
212;Assistência judiciária gratuita;Trânsito em julgado;1.0;0.9911482391762294;0.08771416898124722;5.978181500312342e-05
213;Ato Ordinatório - Intimação do Defensor Público;Definitivo;1.0;0.9911482391762294;0.11144524604700701;4.304467656312042e-06
214;Ato Ordinatório - Intimação do Defensor Público;Encaminhado edital/relação para publicação;2.0;0.9823748320221402;0.2705432744902434;9.405044739068819e-14
215;Ato Ordinatório - Intimação do Defensor Público;Petição;2.0;0.9823748320221402;0.2670782309482846;1.3810279309769244e-13
216;Ato Ordinatório - Intimação do Defensor Público;Trânsito em julgado;2.0;0.9823748320221402;0.11276090235709707;3.7202377262376857e-06
217;Ato Ordinatório - Intimação do Ministério Público;Expedição de Mandado;1.0;0.9911482391762294;0.4591640522214351;7.785455665723439e-23
218;Ato Ordinatório - Intimação dos Advogados das Partes;Abandono da causa;2.0;0.9823748320221402;4.377835154595848e-05;0.99515808459536
219;Ato Ordinatório - Intimação dos Advogados das Partes;Ato Ordinatório - Intimação dos Advogados das Partes;50.0;0.6411072497946496;6.699178350449163e-05;0.99260018192852
220;Ato Ordinatório - Intimação dos Advogados das Partes;Ato ordinatório;5.0;0.9565178275406669;5.979406164889276e-05;0.9933925993880214
221;Ato Ordinatório - Intimação dos Advogados das Partes;Audiência Designada;5.0;0.9565178275406669;0.00013390047642479163;0.9852641975690359
222;Ato Ordinatório - Intimação dos Advogados das Partes;Ausência das condições da ação;1.0;0.9911482391762294;4.5460935875838735e-05;0.9949724581975838
223;Ato Ordinatório - Intimação dos Advogados das Partes;Autos Entregues em Carga ao Advogado;26.0;0.7936042003575807;0.00011875721745586934;0.9869197693089171
224;Ato Ordinatório - Intimação dos Advogados das Partes;Aviso de Recebimento (AR);7.0;0.9396590401564451;8.073288886518038e-05;0.9910891397944795
225;Ato Ordinatório - Intimação dos Advogados das Partes;Certidão com o Recebimento da Intimação Pessoal do Defensor;1.0;0.9911482391762294;3.405675319553923e-05;0.996231270961722
226;Ato Ordinatório - Intimação dos Advogados das Partes;Certidão emitida;103.0;0.4002001225738517;0.0010438981681683628;0.8907101033726899
227;Ato Ordinatório - Intimação dos Advogados das Partes;Concluso para Despacho;2.0;0.9823748320221402;0.0006074337157328199;0.9348719092838648
228;Ato Ordinatório - Intimação dos Advogados das Partes;Contrarrazões de Recurso;1.0;0.9911482391762294;3.750501243949136e-05;0.9958504784549055
229;Ato Ordinatório - Intimação dos Advogados das Partes;Conversão para Processo Digital;3.0;0.9736790849697884;4.0911726391347675e-05;0.9954744167414292
230;Ato Ordinatório - Intimação dos Advogados das Partes;Correção de classe;1.0;0.9911482391762294;3.55627700340123e-05;0.9960649430750055
231;Ato Ordinatório - Intimação dos Advogados das Partes;Decurso de Prazo;6.0;0.9480509605076043;0.0001660357598608997;0.9817601278433471
232;Ato Ordinatório - Intimação dos Advogados das Partes;Desarquivamento;1.0;0.9911482391762294;4.0849408453203966e-05;0.995481294643824
233;Ato Ordinatório - Intimação dos Advogados das Partes;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;60.0;0.5865659188360273;0.0006853622973815332;0.926829513640604
234;Ato Ordinatório - Intimação dos Advogados das Partes;Disponibilização no Diário da Justiça Eletrônico;1.0;0.9911482391762294;5.4777467628323855e-05;0.9939452644179303
235;Ato Ordinatório - Intimação dos Advogados das Partes;Documento;65.0;0.5610607583944319;0.0003902453149789556;0.9576564019087805
236;Ato Ordinatório - Intimação dos Advogados das Partes;Encaminhado edital/relação para publicação;2500.0;2.220927598310454e-10;0.0005977017310593767;0.9358811602503185
237;Ato Ordinatório - Intimação dos Advogados das Partes;Entrega em carga/vista;2.0;0.9823748320221402;3.479418213023984e-05;0.9961498241816661
