;ORIGEM;HERE;QUANTIDADE;PINV;CONF;CONFINV
749;Concluso para Decisão Interlocutória;Abandono da causa;1.0;0.9702586540055314;0.00036584591572159334;0.9825419930355804
750;Concluso para Decisão Interlocutória;Acolhimento de Embargos de Declaração;3.0;0.913403297363231;0.00031230748903062844;0.9850776575781452
751;Concluso para Decisão Interlocutória;Apensado;9.0;0.7620574710998715;0.0003675618909360473;0.9824608297776912
752;Concluso para Decisão Interlocutória;Assistência judiciária gratuita;5.0;0.8598795591152406;0.00037168023145073693;0.9822660653121524
753;Concluso para Decisão Interlocutória;Ausência das condições da ação;1.0;0.9702586540055314;0.00037511218187964495;0.9821037910852439
754;Concluso para Decisão Interlocutória;Aviso de Recebimento (AR);4.0;0.8862374538638627;0.0005724493315418552;0.972817971354356
755;Concluso para Decisão Interlocutória;Aviso de Recebimento Digital (Cumprido);2.0;0.9414018556726255;0.0003644731355500301;0.9826069284695198
756;Concluso para Decisão Interlocutória;Bacenjud;8.0;0.7854168246311021;0.00032431931553180646;0.9845081896950139
757;Concluso para Decisão Interlocutória;Bloqueio/penhora on line;36.0;0.3372491787634368;0.0003212305601457893;0.9846545928433628
758;Concluso para Decisão Interlocutória;Certidão emitida;18.0;0.5807315892591316;0.0036509088662723356;0.8388205568610112
759;Concluso para Decisão Interlocutória;Certificação de Processo Julgado;1.0;0.9702586540055314;0.00032534890066047886;0.9844593934830395
760;Concluso para Decisão Interlocutória;Certificação de Processo enquadrado em meta do CNJ;2.0;0.9414018556726255;0.0005075854684354939;0.9758604526465444
761;Concluso para Decisão Interlocutória;Citação/notificação;12.0;0.6960658068829079;0.0007639521654749219;0.9638906391724912
762;Concluso para Decisão Interlocutória;Concluso para Decisão Interlocutória;9.0;0.7620574710998715;0.0006057392507022629;0.9712601715410379
763;Concluso para Decisão Interlocutória;Concluso para Despacho;34.0;0.3582414637609509;0.002499146302330809;0.8866442488789004
764;Concluso para Decisão Interlocutória;Concluso para Sentença;8.0;0.7854168246311021;0.0009901176987399593;0.9534528783152155
765;Concluso para Decisão Interlocutória;Conclusão;67.0;0.13227085976277936;0.0029404951274883784;0.8680044552541235
766;Concluso para Decisão Interlocutória;Custas Processuais Emitidas;4.0;0.8862374538638627;0.0007237983454566982;0.9657556859625944
767;Concluso para Decisão Interlocutória;Custas Processuais Pagas;1.0;0.9702586540055314;0.0006112303713885157;0.9710034546493608
768;Concluso para Decisão Interlocutória;Decisão Proferida;192.0;0.00303672038093928;0.0007828278928339159;0.9630151527194953
769;Concluso para Decisão Interlocutória;Decurso de Prazo;4.0;0.8862374538638627;0.0008511237063691852;0.9598541218741851
770;Concluso para Decisão Interlocutória;Definitivo;2.0;0.9414018556726255;0.0012629577578381459;0.9410113542564054
771;Concluso para Decisão Interlocutória;Desistência;11.0;0.7174023174226072;0.0005618102852122404;0.9733163515601212
772;Concluso para Decisão Interlocutória;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;17.0;0.598532759137669;0.003739453187338162;0.8352525985666406
773;Concluso para Decisão Interlocutória;Documento;10.0;0.7393928561842206;0.0037401395774239437;0.8352249993382695
774;Concluso para Decisão Interlocutória;Emenda da inicial;3.0;0.913403297363231;0.0005645558455553668;0.9731877128757265
775;Concluso para Decisão Interlocutória;Encaminhado edital/relação para publicação;11.0;0.7174023174226072;0.003703760902877519;0.8366890158713353
776;Concluso para Decisão Interlocutória;Encerrar análise;29.0;0.41661818793501476;0.0008658810932134896;0.9591724494684133
777;Concluso para Decisão Interlocutória;Encerrar documento - restrição;2.0;0.9414018556726255;0.0003689346711076105;0.9823959039986623
778;Concluso para Decisão Interlocutória;Exceção de pré-executividade;1.0;0.9702586540055314;0.00030544358817281245;0.9854032156772192
779;Concluso para Decisão Interlocutória;Execução frustrada;1.0;0.9702586540055314;0.00030818914851593886;0.9852729795283456
780;Concluso para Decisão Interlocutória;Expedição de Alvará;1.0;0.9702586540055314;0.00032637848578915125;0.9844105996896029
781;Concluso para Decisão Interlocutória;Expedição de Ato Ordinatório;2.0;0.9414018556726255;0.0007687568960753931;0.9636677125909656
782;Concluso para Decisão Interlocutória;Extinção da execução ou do cumprimento da sentença;2.0;0.9414018556726255;0.0003353015569043121;0.9839878214384966
783;Concluso para Decisão Interlocutória;Força maior;1.0;0.9702586540055314;0.00030956192868750203;0.9852078679088151
784;Concluso para Decisão Interlocutória;Homologação de Transação;4.0;0.8862374538638627;0.0004938576667198619;0.9765055830475079
785;Concluso para Decisão Interlocutória;Improcedência;1.0;0.9702586540055314;0.000307845953473048;0.9852892581055883
786;Concluso para Decisão Interlocutória;Incompetência;69.0;0.1245200328320941;0.0003510885288772889;0.9832402738968954
787;Concluso para Decisão Interlocutória;Indeferimento da petição inicial;8.0;0.7854168246311021;0.00047601152448954027;0.9773448902111735
788;Concluso para Decisão Interlocutória;Liminar;19.0;0.5634598501330581;0.0004286506085706098;0.9795757815003998
789;Concluso para Decisão Interlocutória;Mandado;4.0;0.8862374538638627;0.0009063781082746041;0.9573042996026333
790;Concluso para Decisão Interlocutória;Mero expediente;34.0;0.3582414637609509;0.00197646025200812;0.9092376204065218
791;Concluso para Decisão Interlocutória;Não-Acolhimento de Embargos de Declaração;1.0;0.9702586540055314;0.00031882819484555365;0.9847684770102433
792;Concluso para Decisão Interlocutória;Ofício;2.0;0.9414018556726255;0.0004519878714871842;0.9784758660600225
793;Concluso para Decisão Interlocutória;Outras Decisões;69.0;0.1245200328320941;0.0004228162928414662;0.9798509534979467
794;Concluso para Decisão Interlocutória;Perempção, litispendência ou coisa julgada;2.0;0.9414018556726255;0.0003346151668185305;0.9840203363950889
795;Concluso para Decisão Interlocutória;Petição;103.0;0.04460823882933106;0.003923748925370522;0.8278748600399455
796;Concluso para Decisão Interlocutória;Petição juntada ao processo;10.0;0.7393928561842206;0.0008617627526988001;0.959362634914167
797;Concluso para Decisão Interlocutória;Prazo alterado feriado;2.0;0.9414018556726255;0.0006441770955060326;0.9694645775987205
798;Concluso para Decisão Interlocutória;Procedência;6.0;0.8343055836340231;0.00037820093726566214;0.981957767202285
799;Concluso para Decisão Interlocutória;Recurso;1.0;0.9702586540055314;0.00030681636834437563;0.9853380954510521
800;Concluso para Decisão Interlocutória;Redistribuição de processo - saída;1.0;0.9702586540055314;0.0009901176987399593;0.9534528783152155
801;Concluso para Decisão Interlocutória;Remessa dos Autos para o Setor Técnico - Central de Conciliação;1.0;0.9702586540055314;0.00030956192868750203;0.9852078679088151
802;Concluso para Decisão Interlocutória;Requisição de Informações;1.0;0.9702586540055314;0.0003099051237303928;0.9851915906762705
803;Concluso para Decisão Interlocutória;Substituição/Sucessão;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
804;Concluso para Decisão Interlocutória;Suscitação de Conflito de Competência;11.0;0.7174023174226072;0.0004142364167691962;0.9802557586273549
805;Concluso para Decisão Interlocutória;Trânsito em julgado;10.0;0.7393928561842206;0.001245454810650715;0.9418045937109565
806;Concluso para Despacho;A depender do julgamento de outra causa, de outro juízo ou declaração incidente;1.0;0.9702586540055314;0.0003045087327790223;0.9854475646396774
807;Concluso para Despacho;Abandono da causa;72.0;0.11373700857661254;0.00030952940872778204;0.9852094102962848
808;Concluso para Despacho;Acolhimento de Embargos de Declaração;8.0;0.7854168246311021;0.00030526657065808036;0.9854116131255969
809;Concluso para Despacho;Apensado;18.0;0.5807315892591316;0.0003127028548463377;0.9850589084649792
810;Concluso para Despacho;Assistência judiciária gratuita;12.0;0.6960658068829079;0.0003133659629905135;0.9850274632251869
811;Concluso para Despacho;Ato Ordinatório - Intimação dos Advogados das Partes;6.0;0.8343055836340231;0.0003124186656416909;0.9850723853036127
812;Concluso para Despacho;Ato ordinatório;11.0;0.7174023174226072;0.0003213232607206233;0.9846501986349917
813;Concluso para Despacho;Audiência Redesignada;1.0;0.9702586540055314;0.00030441400304414006;0.9854520586711616
814;Concluso para Despacho;Ausência das condições da ação;20.0;0.5467017957762594;0.0003132712332556313;0.9850319553408421
815;Concluso para Despacho;Ausência de pressupostos processuais;46.0;0.24935963353168028;0.0003082979221743127;0.9852678201847794
816;Concluso para Despacho;Aviso de Recebimento (AR);23.0;0.4993592229364351;0.00034055339690172194;0.983739072298605
817;Concluso para Despacho;Aviso de Recebimento Digital (Cumprido);6.0;0.8343055836340231;0.0003125133953765732;0.9850678930035817
818;Concluso para Despacho;Bacenjud;1.0;0.9702586540055314;0.00030749271942781347;0.9853060131380461
819;Concluso para Despacho;Bloqueio/penhora on line;18.0;0.5807315892591316;0.0003075874491626957;0.9853015197725844
820;Concluso para Despacho;Candidato a Vinculação a Tema de Precedente;3.0;0.913403297363231;0.0003048402868511102;0.985431835690876
821;Concluso para Despacho;Carta Precatória/Rogatória;8.0;0.7854168246311021;0.0003085347465115183;0.9852565872449806
822;Concluso para Despacho;Certidão emitida;142.0;0.01374132315759423;0.0007606797711045417;0.9640424989945006
823;Concluso para Despacho;Certificação de Processo Julgado;7.0;0.8094922126060465;0.00030701907075340217;0.9853284802727295
824;Concluso para Despacho;Certificação de Processo enquadrado em meta do CNJ;63.0;0.1492499094752746;0.0003298489368600266;0.9842461469144744
825;Concluso para Despacho;Citação/notificação;270.0;0.0002881587131026837;0.0003567995464340294;0.9829699846722071
826;Concluso para Despacho;Com efeito suspensivo;4.0;0.8862374538638627;0.00030574021933249166;0.9853891440953456
827;Concluso para Despacho;Concluso para Decisão Interlocutória;61.0;0.15854006296666637;0.0003435373835505131;0.9835977662079576
828;Concluso para Despacho;Concluso para Despacho;155.0;0.009280393226283832;0.0006021495597790808;0.9714280308538763
829;Concluso para Despacho;Concluso para Sentença;147.0;0.011815882898412174;0.0003926073862195234;0.981276975207155
830;Concluso para Despacho;Conclusão;455.0;1.0809954974205726e-06;0.0006524510490015605;0.9690785007066547
831;Concluso para Despacho;Convenção das Partes;2.0;0.9414018556726255;0.0003048402868511102;0.985431835690876
832;Concluso para Despacho;Conversão para Processo Digital;6.0;0.8343055836340231;0.0003064506923441086;0.9853554415105864
833;Concluso para Despacho;Custas Processuais Emitidas;16.0;0.6168795884136034;0.00036172549264790687;0.9827369107380488
834;Concluso para Despacho;Custas Processuais Pagas;19.0;0.5634598501330581;0.0003459529917900107;0.983483390429682
835;Concluso para Despacho;Cópia da Petição de Agravo de Instrumento;2.0;0.9414018556726255;0.0003054560301278449;0.9854026254520158
836;Concluso para Despacho;Decisão;1.0;0.9702586540055314;0.00030479292198366906;0.9854340826681912
837;Concluso para Despacho;Decisão Det. Suspensão - Execução Frustrada;8.0;0.7854168246311021;0.0003045087327790223;0.9854475646396774
838;Concluso para Despacho;Decisão Proferida;320.0;6.368072615631242e-05;0.0003651357631036682;0.9825755842352887
839;Concluso para Despacho;Decurso de Prazo;63.0;0.1492499094752746;0.00037707170969883283;0.9820111500040809
840;Concluso para Despacho;Definitivo;4.0;0.8862374538638627;0.0004366093480723328;0.9792005369344676
841;Concluso para Despacho;Desapensado;2.0;0.9414018556726255;0.00030588231393481504;0.9853824034861753
842;Concluso para Despacho;Desarquivamento;2.0;0.9414018556726255;0.0003057875841999328;0.9853868972204989
843;Concluso para Despacho;Designação de audiência;1.0;0.9702586540055314;0.0003046981922487868;0.9854385766381923
844;Concluso para Despacho;Desistência;182.0;0.004107045876275923;0.0003318382612925541;0.9841518920393748
845;Concluso para Despacho;Despacho;12.0;0.6960658068829079;0.00030526657065808036;0.9854116131255969
846;Concluso para Despacho;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;147.0;0.011815882898412174;0.0007723315284950595;0.9635018927063698
847;Concluso para Despacho;Devedor não encontrado;1.0;0.9702586540055314;0.00030446136791158115;0.9854498116528577
848;Concluso para Despacho;Devolução;1.0;0.9702586540055314;0.0003061665031394618;0.9853689224061631
849;Concluso para Despacho;Disponibilização no Diário da Justiça Eletrônico;9.0;0.7620574710998715;0.0003200444092997128;0.9847108206977706
850;Concluso para Despacho;Documento;94.0;0.05853658092866452;0.0007747945016019982;0.9633876570258948
851;Concluso para Despacho;Emenda da inicial;38.0;0.31748700271196834;0.00033865880220407675;0.9838288009875668
852;Concluso para Despacho;Encaminhado edital/relação para publicação;44.0;0.2648811790938254;0.0007719999744229716;0.9635172716208634
853;Concluso para Despacho;Encerramento de Documentos;1.0;0.9702586540055314;0.0003047455571162279;0.98543632965063
854;Concluso para Despacho;Encerrar análise;157.0;0.008736579404595265;0.0003765980610244216;0.9820335420086699
855;Concluso para Despacho;Encerrar documento - restrição;3.0;0.913403297363231;0.0003132712332556313;0.9850319553408421
856;Concluso para Despacho;Escrivão/Diretor de Secretaria/Secretário Jurídico;3.0;0.913403297363231;0.0003053139355255215;0.9854093661995165
857;Concluso para Despacho;Exceção de pré-executividade;1.0;0.9702586540055314;0.00030455609764646344;0.9854453176316207
858;Concluso para Despacho;Execução frustrada;3.0;0.913403297363231;0.0003048402868511102;0.985431835690876
859;Concluso para Despacho;Expedição de Alvará;1.0;0.9702586540055314;0.0003074453545603723;0.9853082598284613
860;Concluso para Despacho;Expedição de Ato Ordinatório;179.0;0.004496421118833211;0.00036025718175723183;0.982806378917172
861;Concluso para Despacho;Expedição de Carta;5.0;0.8598795591152406;0.00034173751858775016;0.9836829960237734
862;Concluso para Despacho;Expedição de Carta Precatória;1.0;0.9702586540055314;0.00031142400342542724;0.9851195556908393
863;Concluso para Despacho;Expedição de Certidão de Arquivamento;1.0;0.9702586540055314;0.00039464407551949196;0.9811807673863401
864;Concluso para Despacho;Expedição de Mandado;31.0;0.3922051352289895;0.00042074211747955434;0.9799487993572603
865;Concluso para Despacho;Expedição de Mandado de Busca e Apreensão;1.0;0.9702586540055314;0.0003192865714206547;0.9847467466443132
866;Concluso para Despacho;Expedição de Ofício;5.0;0.8598795591152406;0.0003352958966157565;0.9839880895674001
867;Concluso para Despacho;Expedição de Termo de Audiência;1.0;0.9702586540055314;0.0003049823814534336;0.9854250947896716
868;Concluso para Despacho;Expedição de documento;8.0;0.7854168246311021;0.0003904286023172314;0.9813799056451974
869;Concluso para Despacho;Extinção da execução ou do cumprimento da sentença;7.0;0.8094922126060465;0.00030844001677663606;0.9852610804055322
870;Concluso para Despacho;Força maior;3.0;0.913403297363231;0.00030502974632087474;0.9854228478328504
871;Concluso para Despacho;Homologação de Transação;85.0;0.07681386660271058;0.00032672285560891206;0.9843942799568465
872;Concluso para Despacho;Improcedência;1.0;0.9702586540055314;0.0003048876517185513;0.9854295887186844
873;Concluso para Despacho;Incidente processual instaurado;1.0;0.9702586540055314;0.0003046508273813457;0.9854408236308781
874;Concluso para Despacho;Incompetência;30.0;0.4042274022600509;0.0003126554899788966;0.9850611545919474
875;Concluso para Despacho;Indeferimento da petição inicial;144.0;0.012936107119956432;0.00032170217966015236;0.9846322372590529
876;Concluso para Despacho;Informação;4.0;0.8862374538638627;0.0003246388014415024;0.9844930477041233
877;Concluso para Despacho;Informações;7.0;0.8094922126060465;0.0003187181930113612;0.9847736919643731
878;Concluso para Despacho;Julgamento em Diligência;9.0;0.7620574710998715;0.00030602440853713843;0.9853756629231146
879;Concluso para Despacho;Juntada;5.0;0.8598795591152406;0.000311708192630074;0.9851060782068647
880;Concluso para Despacho;Levantamento da Suspensão ou Dessobrestamento;1.0;0.9702586540055314;0.00030479292198366906;0.9854340826681912
881;Concluso para Despacho;Liminar;25.0;0.4700976991196003;0.00032127589585318215;0.9846524438300216
882;Concluso para Despacho;Mandado;22.0;0.5146660850433273;0.00038663941292194103;0.9815589408197705
883;Concluso para Despacho;Mero expediente;1809.0;1.903411832952491e-24;0.0004792377287693494;0.9771931078647443
884;Concluso para Despacho;Mudança de classe;10.0;0.7393928561842206;0.0003125133953765732;0.9850678930035817
885;Concluso para Despacho;Não-Acolhimento de Embargos de Declaração;2.0;0.9414018556726255;0.00030635596260922634;0.9853599351219526
886;Concluso para Despacho;Ofício;12.0;0.6960658068829079;0.00032430724736941447;0.9845087616684807
887;Concluso para Despacho;Outras Decisões;171.0;0.005724885153746363;0.00031739197672300953;0.9848365672451451
888;Concluso para Despacho;Paralisação por negligência das partes;1.0;0.9702586540055314;0.0003046981922487868;0.9854385766381923
889;Concluso para Despacho;Perempção, litispendência ou coisa julgada;6.0;0.8343055836340231;0.0003083926519091949;0.9852633269934918
890;Concluso para Despacho;Petição;556.0;5.1222870479594065e-08;0.0007845990291623121;0.9629330453998605
891;Concluso para Despacho;Petição juntada ao processo;46.0;0.24935963353168028;0.00037962941254065385;0.9818902420017429
892;Concluso para Despacho;Por decisão judicial;5.0;0.8598795591152406;0.00030540866526040375;0.985404872362726
893;Concluso para Despacho;Prazo alterado feriado;40.0;0.29888285350498683;0.00034969481631785994;0.9833062463632495
894;Concluso para Despacho;Procedência;56.0;0.18437473165403964;0.0003122292061719264;0.985081369965135
895;Concluso para Despacho;Processo Distribuído por Dependência;3.0;0.913403297363231;0.00031147136829286833;0.9851173094307055
896;Concluso para Despacho;Processo Distribuído por Sorteio;151.0;0.010471677975042367;0.000422068333767906;0.9798862361280393
897;Concluso para Despacho;Processo Redistribuído por Sorteio;1.0;0.9702586540055314;0.0003963492107473726;0.9811002285580744
898;Concluso para Despacho;Procuração/Substabelecimento;1.0;0.9702586540055314;0.0003048402868511102;0.985431835690876
899;Concluso para Despacho;Pronúncia de Decadência ou Prescrição;1.0;0.9702586540055314;0.0003047455571162279;0.98543632965063
900;Concluso para Despacho;Publicação;2.0;0.9414018556726255;0.0003110450844858982;0.9851375259562998
901;Concluso para Despacho;Reativação;4.0;0.8862374538638627;0.00030654542207899087;0.9853509479197128
902;Concluso para Despacho;Recebidos os Autos pela Unidade Judiciária;2.0;0.9414018556726255;0.00030881893571616507;0.9852431078862683
903;Concluso para Despacho;Recebimento;2.0;0.9414018556726255;0.00035050001906435915;0.9832681309260012
904;Concluso para Despacho;Redistribuição de processo - saída;1.0;0.9702586540055314;0.000399049008191517;0.980972722266678
905;Concluso para Despacho;Remessa;44.0;0.2648811790938254;0.000324496706839179;0.9844997822295642
906;Concluso para Despacho;Remessa a outro Foro;1.0;0.9702586540055314;0.0003056928544650505;0.9853913909753156
907;Concluso para Despacho;Remessa dos Autos - Redistribuição entre varas virtualizadas;4.0;0.8862374538638627;0.00033070150447396697;0.9842057508627013
908;Concluso para Despacho;Remessa dos Autos para o Setor Técnico;5.0;0.8598795591152406;0.0003059770436696973;0.985377909772345
909;Concluso para Despacho;Requisição de Informações;9.0;0.7620574710998715;0.00030479292198366906;0.9854340826681912
910;Concluso para Despacho;Revogação da Suspensão do Processo;1.0;0.9702586540055314;0.0003048402868511102;0.985431835690876
911;Concluso para Despacho;Sem Resolução de Mérito;1.0;0.9702586540055314;0.0003049823814534336;0.9854250947896716
912;Concluso para Despacho;Sessão de Conciliação não-realizada;1.0;0.9702586540055314;0.0003048402868511102;0.985431835690876
913;Concluso para Despacho;Suscitação de Conflito de Competência;102.0;0.04597561551775321;0.0003152605576881587;0.9849376252139619
914;Concluso para Despacho;Trânsito em julgado;19.0;0.5634598501330581;0.00043386218576074725;0.9793300459371451
915;Concluso para Despacho;Término da Suspensão do Processo de Conhecimento;2.0;0.9414018556726255;0.0003051718409231981;0.9854161069931279
916;Concluso para Sentença;Abandono da causa;54.0;0.19585125155962765;0.0003235347230758258;0.9845453763351532
917;Concluso para Sentença;Acolhimento de Embargos de Declaração;2.0;0.9414018556726255;0.0003080560449549373;0.9852792929226871
918;Concluso para Sentença;Apensado;6.0;0.8343055836340231;0.00033279157959910225;0.9841067266897016
919;Concluso para Sentença;Assistência judiciária gratuita;5.0;0.8598795591152406;0.0003341573453156512;0.9840420244360362
920;Concluso para Sentença;Ato ordinatório;4.0;0.8862374538638627;0.000359499886944949;0.9828422096873122
921;Concluso para Sentença;Ausência das condições da ação;145.0;0.012551369882280306;0.0003138226113136997;0.9850058090966356
922;Concluso para Sentença;Ausência de pressupostos processuais;53.0;0.20185468148219277;0.00031579538401538157;0.9849122662683213
923;Concluso para Sentença;Aviso de Recebimento (AR);9.0;0.7620574710998715;0.000422173358159919;0.979881281854134
924;Concluso para Sentença;Bacenjud;1.0;0.9702586540055314;0.00031427786655254935;0.9849842215015845
925;Concluso para Sentença;Certidão emitida;29.0;0.41661818793501476;0.0017824760118427064;0.9177683966689137
926;Concluso para Sentença;Certificação de Processo Julgado;2.0;0.9414018556726255;0.00031351910782113327;0.9850202010895183
927;Concluso para Sentença;Certificação de Processo enquadrado em meta do CNJ;2.0;0.9414018556726255;0.00039425103684380647;0.9811993327602873
928;Concluso para Sentença;Citação/notificação;42.0;0.2813688729183241;0.0005033605424214419;0.9760589552792825
929;Concluso para Sentença;Com Resolução do Mérito;2.0;0.9414018556726255;0.00030532451352183936;0.9854088643941924
930;Concluso para Sentença;Concluso para Decisão Interlocutória;4.0;0.8862374538638627;0.0004384107950122236;0.9791156209274707
931;Concluso para Sentença;Concluso para Despacho;56.0;0.18437473165403964;0.0012715278821071035;0.9406231970311407
932;Concluso para Sentença;Concluso para Sentença;24.0;0.48450760751155364;0.0006051859641774828;0.9712860421549702
933;Concluso para Sentença;Conclusão;33.0;0.36922264210890365;0.0014748752221266186;0.931460032962641
934;Concluso para Sentença;Convenção das Partes para Cumprimento Voluntário da obrigação;1.0;0.9702586540055314;0.0003047175065367065;0.985437660368468
935;Concluso para Sentença;Correspondência devolvida outros motivos;1.0;0.9702586540055314;0.0003056280170144058;0.9853944667226043
936;Concluso para Sentença;Custas Processuais Emitidas;2.0;0.9414018556726255;0.0004901581404948018;0.9766795131661429
937;Concluso para Sentença;Custas Processuais Pagas;3.0;0.913403297363231;0.00043977656072877256;0.9790512468249929
938;Concluso para Sentença;Decisão Proferida;21.0;0.5304421485122803;0.0005403879685145477;0.974320642846073
939;Concluso para Sentença;Decurso de Prazo;25.0;0.4700976991196003;0.0005429677482013624;0.9741996463391223
940;Concluso para Sentença;Desistência;357.0;2.0837539345229086e-05;0.00036572170854256105;0.9825478681238435
941;Concluso para Sentença;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;40.0;0.29888285350498683;0.0018196551896820952;0.9161272040434109
942;Concluso para Sentença;Disponibilização no Diário da Justiça Eletrônico;1.0;0.9702586540055314;0.0003557060932878685;0.9830217295235796
943;Concluso para Sentença;Documento;46.0;0.24935963353168028;0.0018181376722192632;0.9161941340116155
944;Concluso para Sentença;Emenda da inicial;1.0;0.9702586540055314;0.0004197453302193875;0.9799958246558651
945;Concluso para Sentença;Encaminhado edital/relação para publicação;18.0;0.5807315892591316;0.0018064527877554551;0.9167096585752417
946;Concluso para Sentença;Encerrar análise;52.0;0.20804213458841464;0.0005493413215452577;0.9739007782080984
947;Concluso para Sentença;Encerrar documento - restrição;2.0;0.9414018556726255;0.00033294333134538547;0.9840995373403231
948;Concluso para Sentença;Execução frustrada;1.0;0.9702586540055314;0.00030608327225325544;0.9853728706096507
949;Concluso para Sentença;Expedição de Alvará;1.0;0.9702586540055314;0.00031412611480626613;0.9849914173140323
950;Concluso para Sentença;Expedição de Ato Ordinatório;5.0;0.8598795591152406;0.0005092788605264875;0.9757809021634695
951;Concluso para Sentença;Expedição de Mandado;1.0;0.9702586540055314;0.0006815170925579426;0.9677234475109624
952;Concluso para Sentença;Expedição de Ofício;1.0;0.9702586540055314;0.0004039631486059326;0.9807406793044646
953;Concluso para Sentença;Extinção da execução ou do cumprimento da sentença;45.0;0.25700325629897314;0.0003116980868657346;0.9851065574628539
954;Concluso para Sentença;Homologação de Transação;300.0;0.00011648164803609695;0.0003444764640629102;0.9835533004373517
955;Concluso para Sentença;Improcedência;4.0;0.8862374538638627;0.00030547626526812257;0.985401665532103
956;Concluso para Sentença;Incompetência;2.0;0.9414018556726255;0.00033506785579335055;0.9839988919636051
957;Concluso para Sentença;Indeferimento da petição inicial;178.0;0.004634249950021652;0.00035449207931760276;0.9830791827961413
958;Concluso para Sentença;Julgamento em Diligência;18.0;0.5807315892591316;0.0003082077967012205;0.9852720950071764
959;Concluso para Sentença;Liminar;1.0;0.9702586540055314;0.00036207966663176375;0.9827201549252285
960;Concluso para Sentença;Mandado;2.0;0.9414018556726255;0.000570890069517475;0.9728909981534176
961;Concluso para Sentença;Mero expediente;101.0;0.047384906414337534;0.001034491654412713;0.9514182791201278
962;Concluso para Sentença;Mudança de classe;1.0;0.9702586540055314;0.0003317293173751197;0.9841570536059849
963;Concluso para Sentença;Não-Acolhimento de Embargos de Declaração;2.0;0.9414018556726255;0.00031063582464175204;0.9851569355101764
964;Concluso para Sentença;Ofício;2.0;0.9414018556726255;0.0003696672539459248;0.9823612581739795
965;Concluso para Sentença;Outras Decisões;4.0;0.8862374538638627;0.00036572170854256105;0.9825478681238435
966;Concluso para Sentença;Pagamento integral do débito;7.0;0.8094922126060465;0.0003059315205069722;0.9853800692613787
967;Concluso para Sentença;Paralisação por negligência das partes;3.0;0.913403297363231;0.0003050210100292729;0.985423262276146
968;Concluso para Sentença;Perempção, litispendência ou coisa julgada;67.0;0.13227085976277936;0.0003079042932086541;0.9852864908907822
969;Concluso para Sentença;Petição;62.0;0.1538248680999899;0.0019102509822131778;0.9121403313338501
970;Concluso para Sentença;Petição juntada ao processo;20.0;0.5467017957762594;0.0005493413215452577;0.9739007782080984
971;Concluso para Sentença;Por decisão judicial;5.0;0.8598795591152406;0.00030760078971608766;0.9853008869847275
972;Concluso para Sentença;Prazo alterado feriado;7.0;0.8094922126060465;0.0004540412248793953;0.9783791479878516
973;Concluso para Sentença;Procedência;99.0;0.05033440940105365;0.0003229277160906929;0.9845741470762682
974;Concluso para Sentença;Pronúncia de Decadência ou Prescrição;1.0;0.9702586540055314;0.00030547626526812257;0.985401665532103
975;Concluso para Sentença;Reativação;2.0;0.9414018556726255;0.0003115463351194514;0.9851137541690284
976;Concluso para Sentença;Recebimento;3.0;0.913403297363231;0.0004519167004314302;0.9784792185659047
977;Concluso para Sentença;Redistribuição de processo - saída;2.0;0.9414018556726255;0.0006074622403717311;0.9711796122714255
978;Concluso para Sentença;Remessa;6.0;0.8343055836340231;0.0003743715580807046;0.9821388080154975
979;Concluso para Sentença;Remessa dos Autos - Redistribuição entre varas virtualizadas;2.0;0.9414018556726255;0.0003889397257238938;0.9814502495878398
980;Concluso para Sentença;Remetidos os Autos para o Distribuidor Local;2.0;0.9414018556726255;0.0005097341157653372;0.9757595167434242
981;Concluso para Sentença;Sem Resolução de Mérito;2.0;0.9414018556726255;0.00030608327225325544;0.9853728706096507
982;Concluso para Sentença;Trânsito em julgado;1.0;0.9702586540055314;0.0007218830570692792;0.9658447365419378
983;Concluso para julgamento;Abandono da causa;1.0;0.9702586540055314;0.004845256215119229;0.7919511478298941
984;Concluso para julgamento;Ausência das condições da ação;1.0;0.9702586540055314;0.005530187721968544;0.7662637313241738
985;Concluso para julgamento;Certificação de Processo enquadrado em meta do CNJ;1.0;0.9702586540055314;0.015347539320142059;0.47766473646870383
986;Concluso para julgamento;Com Resolução do Mérito;2.0;0.9414018556726255;0.00045662100456621003;0.978257647473366
987;Concluso para julgamento;Concluso ao juiz;1.0;0.9702586540055314;0.07519025875190259;0.02678975692417541
988;Concluso para julgamento;Extinto o processo por desistência;1.0;0.9702586540055314;0.0005834601725012684;0.9723024433595523
989;Concluso para julgamento;Juntada de documento;2.0;0.9414018556726255;0.1188990360223237;0.0032668771767104744
990;Concluso para julgamento;Recebimento;2.0;0.9414018556726255;0.024987316083206493;0.30031755238145574
991;Concluso para julgamento;Remessa dos autos;1.0;0.9702586540055314;0.030466768138001015;0.23068520166324855
992;Conclusão;A depender do julgamento de outra causa, de outro juízo ou declaração incidente;2.0;0.9414018556726255;0.00030445330255395725;0.9854501942779983
993;Conclusão;Abandono da causa;7.0;0.8094922126060465;0.00031121281824251807;0.9851295711270712
