;ORIGEM;HERE;QUANTIDADE;PINV;CONF;CONFINV
57;Apensado;Expedição de Edital;1.0;0.9914492681408984;0.0005907694889115655;0.9443940375602401
58;Apensado;Expedição de Mandado;5.0;0.9579712656721617;0.005965373567027139;0.5611855728271598
59;Apensado;Expedição de Ofício;1.0;0.9914492681408984;0.0007303052804247015;0.9317182398687237
60;Apensado;Expedição de Termo;1.0;0.9914492681408984;6.175696826886187e-05;0.9940371295231294
61;Apensado;Informações;1.0;0.9914492681408984;0.0003737461806082537;0.9644525574331709
62;Apensado;Mero expediente;6.0;0.9497799102506749;0.005928086340902543;0.5632156772915524
63;Apensado;Mudança de classe;1.0;0.9914492681408984;5.272646819181132e-05;0.994906834153729
64;Apensado;Petição;13.0;0.8943684176627673;0.009452311822585048;0.4003610171087185
65;Apensado;Recebimento;1.0;0.9914492681408984;0.0027397372007954995;0.7669574960002619
66;Apensado;Remessa;2.0;0.9829716512971229;0.0016715164336166483;0.850548046755702
67;Apensado;Trânsito em julgado;2.0;0.9829716512971229;0.006428259522589505;0.5365847166635913
68;Arquivado provisoriamente;Arquivado provisoriamente;39.0;0.7154007060594466;8.316799264509465e-05;0.991978124850661
69;Arquivado provisoriamente;Ato ordinatório;3.0;0.9745665242817829;0.0005140102382566357;0.9514404263554592
70;Arquivado provisoriamente;Ausência das condições da ação;3.0;0.9745665242817829;0.00024222131658282382;0.9768155890616842
71;Arquivado provisoriamente;Autos entregues com carga/vista à procuradoria do município;1.0;0.9914492681408984;0.000322913204368082;0.9692120787654808
72;Arquivado provisoriamente;Autos entregues com carga/vista à procuradoria geral da união;1.0;0.9914492681408984;4.7919911699187634e-05;0.9953700517029054
73;Arquivado provisoriamente;Baixa Definitiva;17.0;0.8641685183269003;0.0002470278730754475;0.9763610062435772
74;Arquivado provisoriamente;Certidão emitida;49.0;0.6565296278206812;0.012949882763717549;0.2853316038442678
75;Arquivado provisoriamente;Concluso ao juiz;12.0;0.9020818779157801;0.002080510695170809;0.8175178539230279
76;Arquivado provisoriamente;Concluso para Despacho;2.0;0.9829716512971229;0.0033468198511365757;0.7231667154300816
77;Arquivado provisoriamente;Conclusão;8.0;0.9336067267479391;0.0029720540979389777;0.7498949716368166
78;Arquivado provisoriamente;Decorrido prazo;2.0;0.9829716512971229;0.00012409654944592056;0.9880540654290249
79;Arquivado provisoriamente;Decurso de Prazo;4.0;0.9662332672537927;0.002528540021574156;0.7828055424313632
80;Arquivado provisoriamente;Definitivo;6.0;0.9497799102506749;0.0033070565201521436;0.725956849693044
81;Arquivado provisoriamente;Desarquivamento;8.0;0.9336067267479391;5.389169400820494e-05;0.9947945714580617
82;Arquivado provisoriamente;Expedição de Ato Ordinatório;1.0;0.9914492681408984;0.001990497000854402;0.8246754564338318
83;Arquivado provisoriamente;Expedição de documento;2.0;0.9829716512971229;0.0016923448450846842;0.8488341505096147
84;Arquivado provisoriamente;Guarda Permanente;1.0;0.9914492681408984;4.384162134180996e-05;0.9957632538997644
85;Arquivado provisoriamente;Informação;2.0;0.9829716512971229;0.001282331010941179;0.88321681941503
86;Arquivado provisoriamente;Juntada;1.0;0.9914492681408984;0.00038292233391235345;0.9635958825484771
87;Arquivado provisoriamente;Juntada de documento;69.0;0.5529224964008645;0.004428295061976905;0.6512585148000606
88;Arquivado provisoriamente;Juntada de petição de acompanhamento;1.0;0.9914492681408984;0.000355248220773005;0.9661818210861205
89;Arquivado provisoriamente;Levantamento da Suspensão ou Dessobrestamento;2.0;0.9829716512971229;4.835687138033524e-05;0.9953279321061856
90;Arquivado provisoriamente;Mero expediente;3.0;0.9745665242817829;0.00298618246096275;0.7488696439827881
91;Arquivado provisoriamente;Petição;9.0;0.9256237059656639;0.004748440855031052;0.6313768077390053
92;Arquivado provisoriamente;Processo apto a ser redistribuído;5.0;0.9579712656721617;8.826585559181674e-05;0.9914885145919403
93;Arquivado provisoriamente;Processo suspenso ou sobrestado por decisão judicial;13.0;0.8943684176627673;0.00015919897716477836;0.9847009588671126
94;Arquivado provisoriamente;Pronúncia de Decadência ou Prescrição;5.0;0.9579712656721617;0.00010778338801640988;0.9896162394024287
95;Arquivado provisoriamente;Provisório;6.0;0.9497799102506749;0.00011608562195821442;0.9888208960408802
96;Arquivado provisoriamente;Reativação;2.0;0.9829716512971229;6.700048444263316e-05;0.9935324886604882
97;Arquivado provisoriamente;Recebimento;4.0;0.9662332672537927;0.0013911339715469333;0.8739594098870329
98;Arquivado provisoriamente;Remessa;11.0;0.9098618627328312;0.0008561496685952125;0.920432184005078
99;Arquivado provisoriamente;Remessa dos Autos - Redistribuição para varas não virtualizadas;1.0;0.9914492681408984;7.544837161148692e-05;0.9927199949726772
100;Arquivado provisoriamente;Remessa dos autos;3.0;0.9745665242817829;0.0010079203311804815;0.9070026982060296
101;Arquivado provisoriamente;Revogação da Suspensão do Processo;1.0;0.9914492681408984;8.01092748770614e-05;0.9922720070507716
102;Arquivado provisoriamente;Validação da migração concluída;1.0;0.9914492681408984;4.384162134180996e-05;0.9957632538997644
103;Arquivamento;Definitivo;4.0;0.9662332672537927;0.1945744172924172;6.554351987618862e-09
104;Arquivamento;Remessa;1.0;0.9914492681408984;0.048569816398281174;0.009062245750011315
105;Arquivista;Arquivista;7.0;0.9416585969129597;7.846227300196657e-05;0.9924302873732239
106;Assistência Judiciária Gratuita;Trânsito em julgado;1.0;0.9914492681408984;0.9514301836017188;9.64847994972894e-41
107;Ato Ordinatório - Intimação do Defensor Público;Ato ordinatório;4.0;0.9662332672537927;0.028082816094448543;0.06589983814992832
108;Ato Ordinatório - Intimação do Defensor Público;Certidão emitida;1.0;0.9914492681408984;0.7696861842961934;4.249164082131116e-33
109;Ato Ordinatório - Intimação do Ministério Público;Ato ordinatório;4.0;0.9662332672537927;0.028082816094448543;0.06589983814992832
110;Ato Ordinatório - Intimação do Ministério Público;Expedição de Mandado;1.0;0.9914492681408984;0.1765528017709102;3.753948994796905e-08
111;Ato Ordinatório - Intimação dos Advogados das Partes;Autos Entregues em Carga ao Advogado;1.0;0.9914492681408984;0.00015547595737708155;0.9850560546029956
112;Ato Ordinatório - Intimação dos Advogados das Partes;Autos entregues com carga/vista à parte do processo;48.0;0.6621918527931976;0.00010862648129890631;0.9895354429726783
113;Ato Ordinatório - Intimação dos Advogados das Partes;Baixa Definitiva;1.0;0.9914492681408984;0.000368135834084877;0.9649767079267427
114;Ato Ordinatório - Intimação dos Advogados das Partes;Certidão com o Recebimento da Intimação Pessoal do Procurador;1.0;0.9914492681408984;8.749828620482729e-05;0.9915622182311319
115;Ato Ordinatório - Intimação dos Advogados das Partes;Certidão emitida;30.0;0.772885030330008;0.020398353746155302;0.138701069935018
116;Ato Ordinatório - Intimação dos Advogados das Partes;Concluso para Despacho;1.0;0.9914492681408984;0.0052521937152346454;0.6013144403657924
117;Ato Ordinatório - Intimação dos Advogados das Partes;Concluso para Sentença;1.0;0.9914492681408984;0.002663760161915464;0.7726214514645026
118;Ato Ordinatório - Intimação dos Advogados das Partes;Decurso de Prazo;1.0;0.9914492681408984;0.003962455197317822;0.6813117041902793
119;Ato Ordinatório - Intimação dos Advogados das Partes;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;10.0;0.9177089458535236;0.0030674924116479737;0.7429959864063528
120;Ato Ordinatório - Intimação dos Advogados das Partes;Encaminhado edital/relação para publicação;61.0;0.5922434795718282;0.0029669038306565977;0.7502690873742038
121;Ato Ordinatório - Intimação dos Advogados das Partes;Encerrar análise;1.0;0.9914492681408984;0.0009209137209484447;0.9146773599892577
122;Ato Ordinatório - Intimação dos Advogados das Partes;Expedição de Ato Ordinatório;1.0;0.9914492681408984;0.0031134232705481457;0.7396984244577265
123;Ato Ordinatório - Intimação dos Advogados das Partes;Expedição de Certidão de Intimação Pessoal para a Procuradoria;2.0;0.9829716512971229;0.0010437787685064043;0.9038584737468807
124;Ato Ordinatório - Intimação dos Advogados das Partes;Expedição de Mandado;2.0;0.9829716512971229;0.004712735777452128;0.6335637490451748
125;Ato Ordinatório - Intimação dos Advogados das Partes;Expedição de Ofício;4.0;0.9662332672537927;0.0005842405252101853;0.9449913509550615
126;Ato Ordinatório - Intimação dos Advogados das Partes;Extinção;1.0;0.9914492681408984;7.417833712377747e-05;0.9928421008165282
127;Ato Ordinatório - Intimação dos Advogados das Partes;Informação;1.0;0.9914492681408984;0.00199707374497947;0.8241503792146171
128;Ato Ordinatório - Intimação dos Advogados das Partes;Informações;2.0;0.9829716512971229;0.00030360297733013564;0.9710262563491528
129;Ato Ordinatório - Intimação dos Advogados das Partes;Mero expediente;1.0;0.9914492681408984;0.004683799336345019;0.6353416662996137
130;Ato Ordinatório - Intimação dos Advogados das Partes;Petição;3.0;0.9745665242817829;0.0074633052626889166;0.48540699331003834
131;Ato Ordinatório - Intimação dos Advogados das Partes;Prazo alterado feriado;5.0;0.9579712656721617;0.0018149578894402889;0.8388145344519309
132;Ato Ordinatório - Intimação dos Advogados das Partes;Remessa;1.0;0.9914492681408984;0.0013271721679204644;0.8793897268390726
133;Ato Ordinatório - Intimação dos Advogados das Partes;Trânsito em julgado;10.0;0.9177089458535236;0.005075130254174483;0.6117142850952242
134;Ato disponibilizado;Ato disponibilizado;1.0;0.9914492681408984;8.590505953672758e-05;0.991715220721513
135;Ato disponibilizado;Ato ordinatório;2.0;0.9829716512971229;0.002965985213478594;0.7503358353947325
136;Ato disponibilizado;Autos entregues com carga/vista ao advogado;4.0;0.9662332672537927;0.00038340784466918415;0.9635505770367894
137;Ato disponibilizado;Certidão emitida;1.0;0.9914492681408984;0.08021452754025782;0.0004229732613730732
138;Ato disponibilizado;Concluso ao juiz;2.0;0.9829716512971229;0.012700384854666725;0.2923097737468786
139;Ato disponibilizado;Decorrido prazo;2.0;0.9829716512971229;0.0005443667983274737;0.9486474748272953
140;Ato disponibilizado;Decurso de Prazo;1.0;0.9914492681408984;0.015474666145810726;0.22344043456684431
141;Ato disponibilizado;Despacho/decisão enviado para disponibilização no diário da justiça eletrônico;1.0;0.9914492681408984;0.0004991536090976171;0.9528103040707193
142;Ato disponibilizado;Entrada de petição de acompanhamento;1.0;0.9914492681408984;0.002499385100626474;0.7850188739327271
143;Ato disponibilizado;Expedição de Ofício;1.0;0.9914492681408984;0.0021756586657407004;0.8100195180752247
144;Ato disponibilizado;Expedição de documento;4.0;0.9662332672537927;0.010278766439515604;0.3695664203302173
145;Ato disponibilizado;Informações;1.0;0.9914492681408984;0.0010688397933938105;0.9016674866812149
146;Ato disponibilizado;Juntada de documento;7.0;0.9416585969129597;0.027295202338064442;0.07112299683620665
147;Ato disponibilizado;Juntada de petição de acompanhamento;1.0;0.9914492681408984;0.0019794334244831228;0.825559510332229
148;Ato disponibilizado;Processo suspenso ou sobrestado por decisão judicial;1.0;0.9914492681408984;0.0007731455358305482;0.9278607612840898
149;Ato disponibilizado;Remessa dos autos;17.0;0.8641685183269003;0.006018779750278513;0.5582906106505708
150;Ato disponibilizado;Trânsito em julgado;1.0;0.9914492681408984;0.01986396255624521;0.14606810634160292
151;Ato ordinatório;Abandono da causa;28.0;0.7862739777999843;4.527022998806868e-05;0.9956254990855352
152;Ato ordinatório;Apensado;1.0;0.9914492681408984;4.5391022181929524e-05;0.995613852468442
153;Ato ordinatório;Arquivado provisoriamente;3.0;0.9745665242817829;4.736396134832327e-05;0.9954236436735825
154;Ato ordinatório;Ato Ordinatório - Intimação do Defensor Público;3.0;0.9745665242817829;4.343150437040921e-05;0.9958028033015889
155;Ato ordinatório;Ato Ordinatório - Intimação dos Advogados das Partes;22.0;0.8278486092556574;4.567287063427149e-05;0.9955866775583762
156;Ato ordinatório;Ato ordinatório;593.0;0.006143338400924269;8.427268725024704e-05;0.991872006973078
157;Ato ordinatório;Ausência das condições da ação;39.0;0.7154007060594466;6.124164228744661e-05;0.9940867388049679
158;Ato ordinatório;Autos Entregues em Carga ao Advogado;2.0;0.9829716512971229;4.994086148402122e-05;0.9951752624231709
159;Ato ordinatório;Autos entregues com carga/vista ao advogado;3.0;0.9745665242817829;4.846451244794427e-05;0.9953175565978785
160;Ato ordinatório;Autos entregues com carga/vista ao defensor público;4.0;0.9662332672537927;4.579366282813233e-05;0.995575031395409
161;Ato ordinatório;Autos entregues com carga/vista à procuradoria da fazenda nacional;1.0;0.9914492681408984;4.548497166604351e-05;0.9956047940826712
162;Ato ordinatório;Autos entregues com carga/vista à procuradoria do município;271.0;0.09756736092131242;6.575121752491801e-05;0.9936526960155572
163;Ato ordinatório;Aviso de Recebimento (AR);34.0;0.7467872280673102;0.00015461400814187703;0.9851382842104671
164;Ato ordinatório;Baixa Definitiva;13.0;0.8943684176627673;6.222140119320676e-05;0.9939924217233314
165;Ato ordinatório;Certidão com o Recebimento da Intimação Pessoal do Procurador;1.0;0.9914492681408984;4.5981561796360306e-05;0.9955569154126908
166;Ato ordinatório;Certidão emitida;100.0;0.42369140344478934;0.001232120641445203;0.8875219320178297
167;Ato ordinatório;Citação/notificação;13.0;0.8943684176627673;0.00020957445634855988;0.9799087903054583
168;Ato ordinatório;Concluso ao juiz;34.0;0.7467872280673102;0.00023087414653268827;0.9778895939202316
169;Ato ordinatório;Concluso para Despacho;19.0;0.8494531554587813;0.0003475728271571345;0.9669002575937112
170;Ato ordinatório;Concluso para Sentença;19.0;0.8494531554587813;0.00019630073637874075;0.9811692382876682
171;Ato ordinatório;Concluso para julgamento;2.0;0.9829716512971229;4.518970185882812e-05;0.9956332635726202
172;Ato ordinatório;Conclusão;17.0;0.8641685183269003;0.00031314705190679473;0.9701291755386954
173;Ato ordinatório;Decisão Proferida;9.0;0.9256237059656639;5.368541949370731e-05;0.9948144438788993
174;Ato ordinatório;Decurso de Prazo;124.0;0.3447796059568812;0.00027132611012119673;0.974066222433069
175;Ato ordinatório;Definitivo;45.0;0.6794732183944107;0.00034362694882434703;0.9672698098044842
176;Ato ordinatório;Desistência;1.0;0.9914492681408984;0.00020479645401361995;0.9803623139666584
177;Ato ordinatório;Documento;11.0;0.9098618627328312;0.0006111682368712374;0.9425302547226052
178;Ato ordinatório;Encaminhado edital/relação para publicação;10.0;0.9177089458535236;0.0002149295769430572;0.9794007364426921
179;Ato ordinatório;Entrada de petição de acompanhamento;11.0;0.9098618627328312;7.973626930302877e-05;0.9923078514547237
180;Ato ordinatório;Entrega em carga/vista;96.0;0.4384980499056878;7.66493576821406e-05;0.9926045415155776
181;Ato ordinatório;Expedição de Ato Ordinatório;11.0;0.9098618627328312;0.0002226871200598979;0.9786652258062802
182;Ato ordinatório;Expedição de Carta;61.0;0.5922434795718282;0.0002650986014599267;0.9746538487631817
183;Ato ordinatório;Expedição de Carta Precatória;1.0;0.9914492681408984;4.5901033667119744e-05;0.9955646793649189
184;Ato ordinatório;Expedição de Certidão de Intimação Pessoal para a Procuradoria;14.0;0.8867209131400839;0.0001017070272308285;0.9901987523866321
185;Ato ordinatório;Expedição de Edital;1.0;0.9914492681408984;6.862338746783136e-05;0.993376350890363
186;Ato ordinatório;Expedição de Mandado;211.0;0.163333311241871;0.0003148112999110996;0.9699728319520327
187;Ato ordinatório;Expedição de Ofício;110.0;0.38882539122251764;7.371008096486013e-05;0.9928871244963954
188;Ato ordinatório;Expedição de documento;218.0;0.153804216693168;0.0001925695997239281;0.9815238319766958
189;Ato ordinatório;Extinção;11.0;0.9098618627328312;4.5068909664967284e-05;0.995644910416783
190;Ato ordinatório;Extinção da execução ou do cumprimento da sentença;5.0;0.9579712656721617;9.754640722006617e-05;0.9905978097999363
191;Ato ordinatório;Improcedência;3.0;0.9745665242817829;4.602182586098059e-05;0.995553033459282
192;Ato ordinatório;Informação;15.0;0.8791388003779653;0.00015739222860067638;0.9848732676963359
193;Ato ordinatório;Informações;38.0;0.7215706633188804;5.830236557016613e-05;0.9943697437501337
194;Ato ordinatório;Juntada;10.0;0.9177089458535236;7.458246903163287e-05;0.9928032444412443
195;Ato ordinatório;Juntada de documento;202.0;0.1764575714614745;0.00044576345941112514;0.9577495229769863
196;Ato ordinatório;Juntada de petição de acompanhamento;1.0;0.9914492681408984;7.213978244466919e-05;0.9930381264549721
197;Ato ordinatório;Mandado;296.0;0.07871671667727634;0.00016756561559473393;0.9839034291251528
198;Ato ordinatório;Mandado devolvido cumprido com finalidade não atingida;3.0;0.9745665242817829;5.725549989003884e-05;0.994470559488713
199;Ato ordinatório;Mandado devolvido cumprido em parte;1.0;0.9914492681408984;4.4639426309017625e-05;0.9956863225216694
200;Ato ordinatório;Mero expediente;15.0;0.8791388003779653;0.00031442208061977027;0.9700093939205505
201;Ato ordinatório;Ofício;1.0;0.9914492681408984;4.999454690351493e-05;0.9951700884728832
202;Ato ordinatório;Outras Decisões;1.0;0.9914492681408984;4.639762379743654e-05;0.9955168026240567
203;Ato ordinatório;Perempção, litispendência ou coisa julgada;1.0;0.9914492681408984;5.1014569873895364e-05;0.9950717885281726
204;Ato ordinatório;Petição;25.0;0.8067935417537939;0.0004767533678138677;0.9548794815469221
205;Ato ordinatório;Petição juntada ao processo;1.0;0.9914492681408984;0.00010384102265570335;0.989994136928192
206;Ato ordinatório;Prazo alterado feriado;1.0;0.9914492681408984;0.0001469906785737706;0.9858658456470735
207;Ato ordinatório;Processo Digitalizado pelo TJCE;1.0;0.9914492681408984;5.188695794066811e-05;0.9949877239105119
208;Ato ordinatório;Processo apto a ser redistribuído;1.0;0.9914492681408984;4.759212438117152e-05;0.9954016490824746
209;Ato ordinatório;Processo suspenso ou sobrestado por convenção das partes para cumprimento voluntário da obrigação;1.0;0.9914492681408984;4.4934696116233016e-05;0.9956578515145341
210;Ato ordinatório;Processo suspenso ou sobrestado por decisão judicial;3.0;0.9745665242817829;5.420885233377095e-05;0.9947640173007001
211;Ato ordinatório;Reativação;1.0;0.9914492681408984;4.559234250503093e-05;0.9955944417427075
212;Ato ordinatório;Recebidos os Autos pela Unidade Judiciária;3.0;0.9745665242817829;7.785727962074902e-05;0.9924884348418829
213;Ato ordinatório;Recebimento;8.0;0.9336067267479391;0.00016753877288498706;0.9839059868089459
214;Ato ordinatório;Remessa;16.0;0.8716215202290011;0.00011822871508001691;0.9886156942868061
215;Ato ordinatório;Remessa dos Autos a Outros Tribunais;1.0;0.9914492681408984;4.4679690373637906e-05;0.9956824400636665
216;Ato ordinatório;Remessa dos Autos ao TJ/CE (em grau de recurso);5.0;0.9579712656721617;4.435757785667566e-05;0.9957135001515819
217;Ato ordinatório;Remessa dos autos;297.0;0.0780436311401401;0.0001289792203336318;0.9875869728745347
218;Ato ordinatório;Remetidos os Autos para o Distribuidor Local;1.0;0.9914492681408984;4.341808301553578e-05;0.9958040976090181
219;Ato ordinatório;Sem Resolução de Mérito;1.0;0.9914492681408984;4.4344156501802234e-05;0.9957147943429382
220;Ato ordinatório;Trânsito em julgado;108.0;0.39556114432133027;0.0003361646755147217;0.967969077034834
221;Atualização de conta;Atualização de conta;99.0;0.42734552040092594;8.111690867730342e-05;0.9921751837832445
222;Atualização de conta;Aviso de Recebimento (AR);9.0;0.9256237059656639;0.0007824401816164892;0.9270259512385565
223;Atualização de conta;Certidão emitida;262.0;0.10540715443272333;0.007906230276672699;0.46502612653849706
224;Atualização de conta;Custas;1.0;0.9914492681408984;4.4916709300480514e-05;0.9956595858465634
225;Atualização de conta;Decurso de Prazo;5.0;0.9579712656721617;0.001560877884186401;0.8597102831889806
226;Atualização de conta;Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico;8.0;0.9336067267479391;0.001214796862625669;0.8890121628245414
227;Atualização de conta;Documento;57.0;0.6129404768427089;0.0038020882623121593;0.6919753296144218
228;Atualização de conta;Expedição de Ato Ordinatório;12.0;0.9020818779157801;0.0012314293866636686;0.8875813474467302
229;Atualização de conta;Expedição de Carta;1.0;0.9914492681408984;0.00151782899844099;0.8633018759703235
230;Atualização de conta;Expedição de Ofício;20.0;0.8421897092995855;0.000251444628103878;0.9759434756347933
231;Atualização de conta;Extinção da execução ou do cumprimento da sentença;2.0;0.9829716512971229;0.00040247150412806796;0.9617733315750728
232;Atualização de conta;Ofício;2.0;0.9829716512971229;8.698721127895038e-05;0.9916112957670724
233;Atualização de conta;Petição;4.0;0.9662332672537927;0.002917006729145661;0.7539032934099835
234;Atualização de conta;Trânsito em julgado;6.0;0.9497799102506749;0.001992523013365078;0.8245136670409722
235;Audiência Designada;Audiência Designada;4.0;0.9662332672537927;8.215882385768232e-05;0.9920750763622501
236;Audiência Designada;Certidão emitida;2.0;0.9829716512971229;0.1374780651441965;1.6516026414105636e-06
237;Audiência Designada;Expedição de Ata;1.0;0.9914492681408984;5.580599356370874e-05;0.9946101673859002
238;Audiência Designada;Expedição de Carta;7.0;0.9416585969129597;0.02573121353233337;0.08275395643356422
239;Audiência Designada;Expedição de Mandado;10.0;0.9177089458535236;0.03154898836135001;0.04710890576498682
240;Audiência Designada;Expedição de Ofício;1.0;0.9914492681408984;0.003698697240083585;0.6989386589790815
241;Audiência Designada;Mandado;2.0;0.9829716512971229;0.014628921146131095;0.242511517234435
242;Audiência Designada;Remessa dos Autos a Outros Tribunais;1.0;0.9914492681408984;0.0001906704780093382;0.9817043668242662
243;Audiência de adjudicação designada;Expedição de documento;1.0;0.9914492681408984;0.49147098398367983;2.135813494668269e-21
244;Audiência de conciliação cancelada;Concluso ao juiz;12.0;0.9020818779157801;0.0098346562420804;0.38580781946910225
245;Audiência de conciliação cancelada;Expedição de documento;1.0;0.9914492681408984;0.007969655941048068;0.4621785413133324
